PRODUCT_NUM                     ,DEPARTMENT                ,COMMODITY                 ,BRAND_TY,NATURAL_ORGANIC_FLAG
05831617                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05834838                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05834892                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05848122                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05863091                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05868389                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05868686                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05868797                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05868798                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05869467                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05870688                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05874184                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05874240                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05881273                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05901168                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05902105                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05902977                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05906719                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05907453                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05907465                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05907685                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05907948                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05915674                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05918618                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05920069                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05920421                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05920482                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05923279                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05926335                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05928679                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05935773                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05940627                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05940628                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05941090                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05945358                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05948960                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05949100                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05949667                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05950370                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05952977                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05953143                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05959313                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05962541                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05962552                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05962558                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05965338                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05967481                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05972937                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05989663                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05991040                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05991249                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06018724                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06022517                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06046175                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06046399                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06070699                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06073576                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06073834                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06073988                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06074643                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06081012                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06097886                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06097928                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06097972                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06098060                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06103376                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06104130                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06104143                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06106297                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06113077                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06113140                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06115202                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06115268                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06115373                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06123337                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06127815                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06127828                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06129661                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134763                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134767                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134770                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134779                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134783                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134787                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06135798                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06137166                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06140286                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152609                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152640                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152654                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152671                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152680                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06152682                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06153927                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06165013                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06174458                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06175994                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06176755                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06180203                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06180342                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06181329                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06197540                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06198696                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06200758                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06204185                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06205887                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06212547                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06222339                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06223796                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06237439                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06237801                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06238439                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
